label 7937, frequency 74
label 7954, frequency 10
label 7957, frequency 58
label 7963, frequency 55
label 7964, frequency 20
label 7970, frequency 10
label 7973, frequency 23
label 7980, frequency 24
label 7981, frequency 9
label 7986, frequency 13
label 7991, frequency 3
label 7992, frequency 67
label 8001, frequency 37
label 8009, frequency 18
label 8011, frequency 10
label 8013, frequency 59
label 8018, frequency 11
label 8031, frequency 27
label 8043, frequency 8
label 8049, frequency 16
label 8051, frequency 15
label 8060, frequency 77
label 8067, frequency 3
label 8076, frequency 3
label 8080, frequency 8
label 8086, frequency 24
label 8098, frequency 35
label 8106, frequency 11
label 8110, frequency 30
label 8115, frequency 34
label 8125, frequency 12
label 8141, frequency 4
label 8154, frequency 18
label 8158, frequency 18
label 8159, frequency 8
label 8163, frequency 6
label 8173, frequency 3
label 8174, frequency 62
label 8179, frequency 3
label 8181, frequency 5
label 8194, frequency 4
label 8195, frequency 22
label 8198, frequency 3
label 8206, frequency 11
label 8210, frequency 45
label 8212, frequency 6
label 8216, frequency 14
label 8221, frequency 10
label 8224, frequency 198
label 8234, frequency 10
label 8235, frequency 4
label 8241, frequency 9
label 8261, frequency 7
label 8275, frequency 4
label 8285, frequency 3
label 8294, frequency 9
label 8303, frequency 6
label 8307, frequency 32
label 8319, frequency 51
label 8321, frequency 5
label 8322, frequency 55
label 8330, frequency 62
label 8331, frequency 11
label 8346, frequency 15
label 8348, frequency 6
label 8363, frequency 20
label 8367, frequency 4
label 8372, frequency 15
label 8375, frequency 3
label 8384, frequency 29
label 8391, frequency 8
label 8395, frequency 5
label 8398, frequency 206
label 8416, frequency 32
label 8417, frequency 43
label 8424, frequency 33
label 8426, frequency 26
label 8428, frequency 3
label 8429, frequency 5
label 8432, frequency 19
label 8436, frequency 3
label 8442, frequency 5
label 8449, frequency 80
label 8456, frequency 21
label 8458, frequency 145
label 8464, frequency 84
label 8469, frequency 6
label 8470, frequency 67
label 8473, frequency 13
label 8480, frequency 19
label 8483, frequency 7
label 8484, frequency 37
label 8488, frequency 9
label 8489, frequency 803
label 8491, frequency 24
label 8501, frequency 8
label 8512, frequency 3
label 8513, frequency 38
label 8517, frequency 6
label 8519, frequency 17
label 8523, frequency 90
label 8535, frequency 8
label 8540, frequency 25
label 8541, frequency 47
label 8546, frequency 6
label 8549, frequency 6
label 8550, frequency 12
label 8557, frequency 39
label 8570, frequency 8
label 8583, frequency 6
label 8589, frequency 7
label 8590, frequency 5
label 8603, frequency 28
label 8608, frequency 4
label 8616, frequency 8
label 8618, frequency 15
label 8625, frequency 103
label 8631, frequency 24
label 8634, frequency 3
label 8642, frequency 65
label 8644, frequency 20
label 8646, frequency 32
label 8650, frequency 15
label 8655, frequency 11
label 8661, frequency 6
label 8662, frequency 3
label 8669, frequency 5
label 8685, frequency 93
label 8687, frequency 32
label 8694, frequency 4
label 8702, frequency 6
label 8715, frequency 22
label 8719, frequency 10
label 8721, frequency 7
label 8722, frequency 45
label 8724, frequency 7
label 8731, frequency 35
label 8755, frequency 98
label 8761, frequency 3
label 8766, frequency 8
label 8767, frequency 62
label 8768, frequency 5
label 8771, frequency 49
label 8778, frequency 23
label 8784, frequency 30
label 8790, frequency 47
label 8792, frequency 3
label 8804, frequency 26
label 8810, frequency 19
label 8811, frequency 96
label 8814, frequency 9
label 8815, frequency 38
label 8820, frequency 49
label 8821, frequency 61
label 8823, frequency 13
label 8829, frequency 13
label 8830, frequency 8
label 8835, frequency 33
label 8836, frequency 39
label 8838, frequency 6
label 8840, frequency 8
label 8843, frequency 76
label 8844, frequency 5
label 8853, frequency 3
label 8855, frequency 8
label 8857, frequency 10
label 8858, frequency 4
label 8867, frequency 8
label 8870, frequency 75
label 8874, frequency 15
label 8876, frequency 28
label 8881, frequency 28
label 8885, frequency 13
label 8887, frequency 15
label 8888, frequency 6
label 8891, frequency 70
label 8893, frequency 6
label 8895, frequency 26
label 8898, frequency 83
label 8899, frequency 47
label 8903, frequency 4
label 8917, frequency 26
label 8920, frequency 3
label 8923, frequency 3
label 8924, frequency 5
label 8930, frequency 4
label 8933, frequency 3
label 8934, frequency 46
label 8938, frequency 6
label 8940, frequency 8
label 8947, frequency 9
label 8951, frequency 10
label 8954, frequency 58
label 8955, frequency 28
label 8962, frequency 10
label 8967, frequency 3
label 8969, frequency 33
label 8973, frequency 9
label 8977, frequency 21
label 8980, frequency 49
label 8983, frequency 165
label 8987, frequency 34
label 8997, frequency 4
label 9011, frequency 14
label 9014, frequency 3
label 9016, frequency 40
label 9017, frequency 13
label 9021, frequency 29
label 9022, frequency 93
label 9023, frequency 17
label 9024, frequency 50
label 9026, frequency 70
label 9028, frequency 5
label 9033, frequency 4
label 9043, frequency 10
label 9048, frequency 3
label 9057, frequency 10
label 9060, frequency 12
label 9061, frequency 19
label 9071, frequency 4
label 9077, frequency 10
label 9078, frequency 5
label 9079, frequency 6
label 9080, frequency 56
label 9087, frequency 15
label 9091, frequency 15
label 9096, frequency 10
label 9103, frequency 13
label 9104, frequency 7
label 9110, frequency 6
label 9111, frequency 8
label 9115, frequency 9
label 9127, frequency 3648
label 9136, frequency 6
label 9145, frequency 3
label 9159, frequency 4
label 9162, frequency 5
label 9174, frequency 16
label 9178, frequency 17
label 9179, frequency 10
label 9192, frequency 9
label 9194, frequency 25
label 9209, frequency 11
label 9210, frequency 4
label 9221, frequency 32
label 9230, frequency 3
label 9232, frequency 22
label 9237, frequency 44
label 9238, frequency 6
label 9239, frequency 4
label 9249, frequency 3
label 9254, frequency 16
label 9261, frequency 9
label 9262, frequency 3
label 9265, frequency 4
label 9269, frequency 4
label 9271, frequency 14
label 9274, frequency 10
label 9276, frequency 3
label 9282, frequency 3
label 9292, frequency 6
label 9295, frequency 66
label 9297, frequency 3
label 9298, frequency 83
label 9303, frequency 97
label 9310, frequency 3
label 9317, frequency 48
label 9321, frequency 29
label 9323, frequency 59
label 9327, frequency 17
label 9331, frequency 8
label 9332, frequency 12
label 9338, frequency 10
label 9339, frequency 9
label 9342, frequency 3
label 9343, frequency 223
label 9344, frequency 3
label 9347, frequency 3
label 9348, frequency 15
label 9349, frequency 3
label 9354, frequency 7
label 9372, frequency 3
label 9376, frequency 38
label 9377, frequency 9
label 9382, frequency 35
label 9383, frequency 16
label 9385, frequency 5
label 9386, frequency 52
label 9388, frequency 10
label 9389, frequency 6
label 9393, frequency 5
label 9394, frequency 3
label 9397, frequency 5
label 9401, frequency 15
label 9403, frequency 333
label 9406, frequency 7
label 9408, frequency 8
label 9410, frequency 4
label 9412, frequency 5
label 9419, frequency 7
label 9425, frequency 5
label 9428, frequency 8
label 9432, frequency 128
label 9433, frequency 72
label 9436, frequency 14
label 9439, frequency 3
label 9449, frequency 7
label 9453, frequency 34
label 9456, frequency 70
label 9461, frequency 3
label 9462, frequency 19
label 9464, frequency 3
label 9465, frequency 42
label 9469, frequency 11
label 9473, frequency 511
label 9480, frequency 125
label 9490, frequency 12
label 9491, frequency 4
label 9508, frequency 6
label 9522, frequency 142
label 9526, frequency 7
label 9534, frequency 49
label 9538, frequency 107
label 9541, frequency 90
label 9548, frequency 59
label 9550, frequency 5
label 9551, frequency 65
label 9554, frequency 83
label 9557, frequency 49
label 9565, frequency 70
label 9569, frequency 145
label 9575, frequency 10
label 9579, frequency 36
label 9589, frequency 117
label 9593, frequency 5
label 9595, frequency 22
label 9600, frequency 5
label 9602, frequency 19
label 9606, frequency 11
label 9616, frequency 8
label 9626, frequency 36
label 9645, frequency 19
label 9650, frequency 275
label 9653, frequency 8
label 9654, frequency 8
label 9655, frequency 3
label 9659, frequency 12
label 9666, frequency 7
label 9676, frequency 4
label 9678, frequency 4
label 9680, frequency 5
label 9683, frequency 3
label 9691, frequency 4
label 9697, frequency 12
label 9699, frequency 9
label 9708, frequency 53
label 9740, frequency 8
label 9757, frequency 18
label 9758, frequency 11
label 9774, frequency 5
label 9776, frequency 143
label 9783, frequency 4
label 9786, frequency 37
label 9791, frequency 3
label 9795, frequency 4
label 9805, frequency 7
label 9811, frequency 5
label 9817, frequency 8
label 9819, frequency 4
label 9823, frequency 20
label 9825, frequency 6
label 9831, frequency 3
label 9836, frequency 151
label 9840, frequency 11
label 9851, frequency 10
label 9852, frequency 33
label 9854, frequency 19
label 9857, frequency 68
label 9873, frequency 5
label 9875, frequency 233
label 9877, frequency 16
label 9885, frequency 13
label 9889, frequency 11
label 9893, frequency 11
label 9902, frequency 3
label 9903, frequency 5
label 9905, frequency 400
label 9907, frequency 5
label 9912, frequency 30
label 9919, frequency 10
label 9925, frequency 7
label 9932, frequency 8
label 9934, frequency 3
label 9938, frequency 20
label 9942, frequency 70
label 9950, frequency 11
label 9952, frequency 17
label 9962, frequency 5
label 9963, frequency 3
label 9967, frequency 19
label 9971, frequency 21
label 9982, frequency 24
label 9991, frequency 8
label 9992, frequency 20
label 9998, frequency 25
label 9999, frequency 32
label 10009, frequency 6
label 10010, frequency 76
label 10018, frequency 12
label 10021, frequency 22
label 10023, frequency 3
label 10027, frequency 37
label 10033, frequency 3
label 10034, frequency 64
label 10038, frequency 5
label 10042, frequency 12
label 10066, frequency 4
label 10073, frequency 3
label 10076, frequency 48
label 10078, frequency 30
label 10080, frequency 9
label 10081, frequency 13
label 10082, frequency 37
label 10083, frequency 9
label 10088, frequency 33
label 10105, frequency 4
label 10107, frequency 33
label 10126, frequency 188
label 10131, frequency 37
label 10133, frequency 34
label 10136, frequency 25
label 10137, frequency 3
label 10144, frequency 11
label 10153, frequency 5
label 10156, frequency 41
label 10169, frequency 13
label 10172, frequency 6
label 10182, frequency 5
label 10185, frequency 9
label 10186, frequency 17
label 10196, frequency 27
label 10197, frequency 378
label 10201, frequency 31
label 10206, frequency 15
label 10208, frequency 25
label 10214, frequency 513
label 10217, frequency 3
label 10219, frequency 4
label 10238, frequency 12
label 10250, frequency 5
label 10251, frequency 3
label 10252, frequency 5
label 10273, frequency 3
label 10274, frequency 9
label 10279, frequency 77
label 10285, frequency 193
label 10292, frequency 7
label 10298, frequency 8
label 10306, frequency 6
label 10320, frequency 18
label 10332, frequency 3
label 10333, frequency 4
label 10335, frequency 18
label 10341, frequency 12
label 10350, frequency 84
label 10353, frequency 14
label 10355, frequency 124
label 10359, frequency 33
label 10362, frequency 12
label 10374, frequency 7
label 10376, frequency 61
label 10379, frequency 3
label 10382, frequency 8
label 10389, frequency 14
label 10393, frequency 30
label 10400, frequency 88
label 10401, frequency 126
label 10405, frequency 32
label 10412, frequency 39
label 10422, frequency 5
label 10423, frequency 17
label 10434, frequency 83
label 10435, frequency 65
label 10439, frequency 145
label 10442, frequency 7
label 10445, frequency 5
label 10456, frequency 14
label 10464, frequency 6
label 10471, frequency 57
label 10477, frequency 5
label 10478, frequency 24
label 10479, frequency 5
label 10484, frequency 3
label 10490, frequency 5
label 10510, frequency 24
label 10518, frequency 11
label 10523, frequency 80
label 10540, frequency 18
label 10546, frequency 4
label 10558, frequency 3
label 10562, frequency 30
label 10563, frequency 13
label 10573, frequency 108
label 10580, frequency 84
label 10582, frequency 4
label 10586, frequency 10
label 10604, frequency 23
label 10621, frequency 16
label 10624, frequency 38
label 10626, frequency 9
label 10628, frequency 13
label 10634, frequency 9
label 10642, frequency 7
label 10646, frequency 120
label 10648, frequency 13
label 10651, frequency 25
label 10652, frequency 42
label 10653, frequency 14
label 10659, frequency 10
label 10668, frequency 4
label 10670, frequency 26
label 10690, frequency 4
label 10709, frequency 68
label 10718, frequency 25
label 10730, frequency 30
label 10731, frequency 5
label 10737, frequency 8
label 10749, frequency 4
label 10754, frequency 4
label 10755, frequency 15
label 10758, frequency 48
label 10761, frequency 8
label 10764, frequency 4
label 10766, frequency 18
label 10778, frequency 11
label 10779, frequency 6
label 10787, frequency 22
label 10789, frequency 11
label 10790, frequency 23
label 10796, frequency 10
label 10797, frequency 14
label 10799, frequency 3
label 10800, frequency 4
label 10802, frequency 104
label 10804, frequency 12
label 10816, frequency 4
label 10818, frequency 5
label 10821, frequency 33
label 10824, frequency 49
label 10831, frequency 8
label 10841, frequency 11
label 10850, frequency 17
label 10859, frequency 3
label 10861, frequency 10
label 10866, frequency 28
label 10874, frequency 5
label 10875, frequency 19
label 10888, frequency 3
label 10894, frequency 3
label 10898, frequency 66
label 10903, frequency 4
label 10905, frequency 9
label 10923, frequency 210
label 10925, frequency 4
label 10932, frequency 6
label 10954, frequency 8
label 10959, frequency 146
label 10966, frequency 34
label 10970, frequency 6
label 10977, frequency 20
label 10987, frequency 36
label 10990, frequency 3
label 10992, frequency 3
label 10994, frequency 4
label 11022, frequency 9
label 11033, frequency 10
label 11039, frequency 31
label 11043, frequency 8
label 11045, frequency 3
label 11061, frequency 5
label 11068, frequency 43
label 11098, frequency 44
label 11112, frequency 33
label 11120, frequency 19
label 11123, frequency 3
label 11124, frequency 6
label 11135, frequency 5
label 11137, frequency 11
label 11138, frequency 9
label 11148, frequency 6
label 11151, frequency 6
label 11164, frequency 6
label 11166, frequency 19
label 11171, frequency 26
label 11176, frequency 7
label 11177, frequency 361
label 11179, frequency 8
label 11184, frequency 8
label 11192, frequency 15
label 11196, frequency 10
label 11205, frequency 5
label 11217, frequency 7
label 11221, frequency 79
label 11231, frequency 13
label 11233, frequency 34
label 11235, frequency 3
label 11250, frequency 4
label 11254, frequency 4
label 11265, frequency 15
label 11275, frequency 3
label 11277, frequency 184
label 11278, frequency 23
label 11289, frequency 8
label 11298, frequency 6
label 11314, frequency 9
label 11316, frequency 5
label 11317, frequency 64
label 11324, frequency 16
label 11326, frequency 23
label 11330, frequency 6
label 11331, frequency 10
label 11332, frequency 7
label 11338, frequency 18
label 11339, frequency 4
label 11340, frequency 5
label 11344, frequency 6
label 11346, frequency 16
label 11353, frequency 4
label 11356, frequency 11
label 11360, frequency 18
label 11363, frequency 4
label 11371, frequency 7
label 11375, frequency 4
label 11376, frequency 89
label 11399, frequency 9
label 11406, frequency 16
label 11431, frequency 11
label 11434, frequency 69
label 11442, frequency 4
label 11444, frequency 5
label 11445, frequency 8
label 11446, frequency 10
label 11452, frequency 6
label 11453, frequency 19
label 11468, frequency 7
label 11495, frequency 3
label 11496, frequency 17
label 11500, frequency 17
label 11518, frequency 121
label 11526, frequency 4
label 11533, frequency 20
label 11534, frequency 12
label 11539, frequency 6
label 11554, frequency 4
label 11563, frequency 6
label 11566, frequency 71
label 11574, frequency 15
label 11584, frequency 11
label 11602, frequency 8
label 11614, frequency 3
label 11615, frequency 149
label 11625, frequency 4
label 11632, frequency 10
label 11635, frequency 28
label 11638, frequency 41
label 11641, frequency 53
label 11642, frequency 21
label 11643, frequency 9
label 11646, frequency 16
label 11651, frequency 6
label 11652, frequency 25
label 11653, frequency 5
label 11675, frequency 9
label 11676, frequency 4
label 11678, frequency 3
label 11680, frequency 16
label 11690, frequency 5
label 11693, frequency 4
label 11725, frequency 83
label 11730, frequency 17
label 11744, frequency 4
label 11747, frequency 8
label 11749, frequency 31
label 11758, frequency 80
label 11761, frequency 14
label 11763, frequency 4
label 11768, frequency 17
label 11773, frequency 4
label 11774, frequency 5
label 11777, frequency 10
label 11782, frequency 15
label 11790, frequency 4
label 11793, frequency 19
label 11795, frequency 3
label 11796, frequency 3
label 11812, frequency 5
label 11813, frequency 47
label 11819, frequency 11
label 11821, frequency 43
label 11822, frequency 8
label 11830, frequency 13
label 11831, frequency 11
label 11836, frequency 29
label 11837, frequency 15
label 11841, frequency 85
label 11846, frequency 3
label 11850, frequency 44
label 11854, frequency 3
label 11856, frequency 6
label 11864, frequency 8
label 11871, frequency 123
label 11872, frequency 53
label 11874, frequency 30
label 11879, frequency 98
label 11883, frequency 5
label 11891, frequency 11
label 11894, frequency 3
label 11897, frequency 4
label 11902, frequency 4
label 11919, frequency 7
label 11921, frequency 9
label 11922, frequency 34
label 11933, frequency 6
label 11934, frequency 12
label 11940, frequency 18
label 11942, frequency 40
label 11944, frequency 4
label 11956, frequency 4
label 11968, frequency 22
label 11970, frequency 9
label 11976, frequency 14
label 11982, frequency 13
label 11983, frequency 57
label 12003, frequency 4
label 12028, frequency 44
label 12029, frequency 6
label 12035, frequency 5
label 12036, frequency 53
label 12039, frequency 13
label 12041, frequency 273
label 12043, frequency 42
label 12052, frequency 14
label 12059, frequency 4
label 12062, frequency 8
label 12066, frequency 116
label 12069, frequency 29
label 12071, frequency 7
label 12072, frequency 24
label 12075, frequency 21
label 12082, frequency 3
label 12090, frequency 18
label 12092, frequency 8
label 12116, frequency 3
label 12125, frequency 4
label 12126, frequency 3
label 12131, frequency 15
label 12139, frequency 12
label 12151, frequency 71
label 12155, frequency 27
label 12160, frequency 87
label 12165, frequency 13
label 12173, frequency 6
label 12182, frequency 93
label 12187, frequency 8
label 12191, frequency 28
label 12197, frequency 3
label 12205, frequency 20
label 12225, frequency 135
label 12229, frequency 7
label 12235, frequency 3
label 12243, frequency 19
label 12244, frequency 10
label 12247, frequency 18
label 12255, frequency 26
label 12286, frequency 20
label 12299, frequency 83
label 12318, frequency 18
label 12326, frequency 119
label 12332, frequency 18
label 12341, frequency 4
label 12343, frequency 4
label 12351, frequency 14
label 12359, frequency 3
label 12360, frequency 23
label 12364, frequency 20
label 12373, frequency 48
label 12403, frequency 7
label 12404, frequency 19
label 12405, frequency 158
label 12410, frequency 31
label 12417, frequency 4
label 12422, frequency 5
label 12430, frequency 39
label 12443, frequency 33
label 12445, frequency 4
label 12447, frequency 5
label 12449, frequency 10
label 12450, frequency 8
label 12455, frequency 15
label 12469, frequency 3
label 12475, frequency 12
label 12480, frequency 3
label 12486, frequency 13
label 12487, frequency 6
label 12498, frequency 5
label 12504, frequency 92
label 12508, frequency 42
label 12511, frequency 3
label 12523, frequency 4
label 12527, frequency 6
label 12542, frequency 6
label 12545, frequency 4
label 12556, frequency 5
label 12558, frequency 3
label 12571, frequency 12
label 12576, frequency 7
label 12580, frequency 3
label 12594, frequency 17
label 12596, frequency 5
label 12597, frequency 46
label 12600, frequency 6
label 12607, frequency 3
label 12615, frequency 11
label 12617, frequency 5
label 12630, frequency 10
label 12632, frequency 11
label 12636, frequency 16
label 12643, frequency 15
label 12645, frequency 22
label 12669, frequency 6
label 12677, frequency 15
label 12681, frequency 14
label 12682, frequency 44
label 12683, frequency 130
label 12694, frequency 14
label 12699, frequency 74
label 12705, frequency 3
label 12710, frequency 55
label 12716, frequency 3
label 12737, frequency 12
label 12744, frequency 4
label 12764, frequency 18
label 12775, frequency 148
label 12778, frequency 15
label 12779, frequency 3
label 12786, frequency 9
label 12793, frequency 84
label 12795, frequency 7
label 12801, frequency 95
label 12805, frequency 3
label 12817, frequency 21
label 12818, frequency 14
label 12825, frequency 28
label 12829, frequency 6
label 12835, frequency 13
label 12847, frequency 10
label 12855, frequency 16
label 12856, frequency 34
label 12864, frequency 4
label 12869, frequency 34
label 12870, frequency 52
label 12874, frequency 4
label 12885, frequency 16
label 12891, frequency 8
label 12892, frequency 6
label 12912, frequency 9
label 12926, frequency 4
label 12927, frequency 4
label 12940, frequency 14
label 12944, frequency 3
label 12945, frequency 14
label 12947, frequency 21
label 12959, frequency 66
label 12962, frequency 6
label 12964, frequency 7
label 12971, frequency 5
label 12973, frequency 28
label 12986, frequency 3
label 12994, frequency 7
label 12996, frequency 3
label 13000, frequency 14
label 13002, frequency 9
label 13006, frequency 7
label 13029, frequency 201
label 13032, frequency 4
label 13033, frequency 14
label 13045, frequency 39
label 13049, frequency 8
label 13052, frequency 8
label 13053, frequency 3
label 13059, frequency 8
label 13062, frequency 9
label 13074, frequency 3
label 13078, frequency 7
label 13082, frequency 7
label 13084, frequency 5
label 13087, frequency 10
label 13089, frequency 7
label 13093, frequency 4
label 13094, frequency 3
label 13099, frequency 13
label 13102, frequency 5
label 13103, frequency 4
label 13104, frequency 5
label 13120, frequency 71
label 13126, frequency 4
label 13129, frequency 3
label 13133, frequency 17
label 13141, frequency 8
label 13162, frequency 7
label 13166, frequency 5
label 13176, frequency 4
label 13179, frequency 15
label 13188, frequency 9
label 13193, frequency 4
label 13198, frequency 6
label 13207, frequency 10
label 13208, frequency 6
label 13217, frequency 20
label 13221, frequency 25
label 13222, frequency 23
label 13234, frequency 10
label 13243, frequency 54
label 13244, frequency 28
label 13266, frequency 24
label 13268, frequency 4
label 13290, frequency 153
label 13309, frequency 3
label 13310, frequency 16
label 13317, frequency 87
label 13321, frequency 5
label 13329, frequency 5
label 13330, frequency 7
label 13332, frequency 3
label 13333, frequency 37
label 13335, frequency 4
label 13353, frequency 3
label 13356, frequency 47
label 13364, frequency 163
label 13365, frequency 10
label 13367, frequency 57
label 13378, frequency 7
label 13390, frequency 15
label 13401, frequency 3
label 13426, frequency 3
label 13432, frequency 8
label 13448, frequency 85
label 13450, frequency 10
label 13456, frequency 26
label 13459, frequency 3
label 13461, frequency 12
label 13463, frequency 75
label 13465, frequency 51
label 13467, frequency 220
label 13471, frequency 4
label 13473, frequency 25
label 13474, frequency 38
label 13479, frequency 7
label 13484, frequency 5
label 13488, frequency 9
label 13505, frequency 10
label 13517, frequency 8
label 13519, frequency 31
label 13521, frequency 13
label 13553, frequency 3
label 13565, frequency 16
label 13573, frequency 10
label 13576, frequency 8
label 13580, frequency 20
label 13589, frequency 95
label 13596, frequency 3
label 13599, frequency 84
label 13609, frequency 3
label 13612, frequency 6
label 13621, frequency 6
label 13660, frequency 13
label 13672, frequency 11
label 13674, frequency 7
label 13688, frequency 4
label 13690, frequency 5
label 13692, frequency 4
label 13698, frequency 10
label 13712, frequency 16
label 13714, frequency 31
label 13717, frequency 47
label 13718, frequency 6
label 13720, frequency 15
label 13725, frequency 30
label 13729, frequency 9
label 13740, frequency 6
label 13750, frequency 4
label 13769, frequency 10
label 13774, frequency 157
label 13775, frequency 84
label 13777, frequency 360
label 13779, frequency 25
label 13782, frequency 5
label 13791, frequency 11
label 13799, frequency 12
label 13801, frequency 137
label 13803, frequency 6
label 13813, frequency 3
label 13834, frequency 9
label 13836, frequency 3
label 13839, frequency 13
label 13842, frequency 4
label 13844, frequency 16
label 13847, frequency 5
label 13849, frequency 6
label 13856, frequency 116
label 13865, frequency 8
label 13866, frequency 32
label 13869, frequency 3
label 13876, frequency 9
label 13878, frequency 3
label 13882, frequency 18
label 13886, frequency 15
label 13892, frequency 18
label 13917, frequency 12
label 13920, frequency 6
label 13922, frequency 5
label 13924, frequency 10
label 13936, frequency 14
label 13945, frequency 15
label 13950, frequency 6
label 13960, frequency 61
label 13971, frequency 6
label 13972, frequency 19
label 13977, frequency 226
label 13978, frequency 4
label 13979, frequency 5
label 13986, frequency 58
label 13989, frequency 17
label 13997, frequency 3
label 14000, frequency 8
label 14001, frequency 17
label 14005, frequency 8
label 14011, frequency 6
label 14014, frequency 5
label 14022, frequency 6
label 14023, frequency 70
label 14028, frequency 18
label 14038, frequency 26
label 14039, frequency 3
label 14041, frequency 3
label 14069, frequency 57
label 14078, frequency 73
label 14084, frequency 27
label 14092, frequency 50
label 14101, frequency 7
label 14121, frequency 3
label 14128, frequency 7
label 14134, frequency 20
label 14135, frequency 3
label 14137, frequency 6
label 14138, frequency 7
label 14145, frequency 13
label 14152, frequency 6
label 14158, frequency 10
label 14160, frequency 3
label 14161, frequency 4
label 14162, frequency 18
label 14166, frequency 3
label 14169, frequency 8
label 14179, frequency 22
label 14190, frequency 9
label 14192, frequency 6
label 14196, frequency 4
label 14202, frequency 22
label 14206, frequency 34
label 14220, frequency 3
label 14228, frequency 28
label 14235, frequency 12
label 14243, frequency 8
label 14246, frequency 7
label 14260, frequency 3
label 14264, frequency 6
label 14266, frequency 144
label 14280, frequency 14
label 14281, frequency 8
label 14287, frequency 12
label 14288, frequency 17
label 14298, frequency 17
label 14301, frequency 14
label 14302, frequency 92
label 14312, frequency 40
label 14321, frequency 46
label 14325, frequency 40
label 14328, frequency 8
label 14340, frequency 10
label 14345, frequency 5
label 14347, frequency 3
label 14356, frequency 16
label 14364, frequency 15
label 14366, frequency 12
label 14386, frequency 14
label 14393, frequency 21
label 14408, frequency 4
label 14409, frequency 25
label 14416, frequency 10
label 14424, frequency 8
label 14430, frequency 16
label 14439, frequency 57
label 14453, frequency 9
label 14458, frequency 21
label 14465, frequency 11
label 14466, frequency 3
label 14476, frequency 3
label 14479, frequency 5
label 14483, frequency 41
label 14513, frequency 3
label 14516, frequency 14
label 14536, frequency 8
label 14537, frequency 7
label 14539, frequency 19
label 14541, frequency 10
label 14555, frequency 10
label 14558, frequency 10
label 14564, frequency 10
label 14565, frequency 6
label 14569, frequency 7
label 14573, frequency 5
label 14576, frequency 5
label 14579, frequency 3
label 14590, frequency 12
label 14600, frequency 3
label 14602, frequency 5
label 14620, frequency 9
label 14622, frequency 27
label 14639, frequency 4
label 14644, frequency 13
label 14658, frequency 8
label 14669, frequency 9
label 14672, frequency 21
label 14676, frequency 9
label 14686, frequency 8
label 14688, frequency 67
label 14695, frequency 5
label 14701, frequency 4
label 14709, frequency 8
label 14711, frequency 168
label 14712, frequency 9
label 14713, frequency 5
label 14715, frequency 210
label 14721, frequency 44
label 14724, frequency 13
label 14734, frequency 33
label 14736, frequency 3
label 14745, frequency 22
label 14747, frequency 21
label 14752, frequency 106
label 14760, frequency 7
label 14766, frequency 11
label 14775, frequency 8
label 14778, frequency 25
label 14783, frequency 12
label 14790, frequency 5
label 14801, frequency 3
label 14806, frequency 3
label 14812, frequency 3
label 14819, frequency 6
label 14821, frequency 4
label 14829, frequency 7
label 14834, frequency 10
label 14836, frequency 4
label 14842, frequency 8
label 14843, frequency 9
label 14845, frequency 11
label 14849, frequency 32
label 14860, frequency 8
label 14866, frequency 5
label 14868, frequency 6
label 14872, frequency 60
label 14873, frequency 25
label 14886, frequency 4
label 14887, frequency 8
label 14897, frequency 598
label 14908, frequency 30
label 14919, frequency 11
label 14920, frequency 26
label 14931, frequency 40
label 14937, frequency 3
label 14939, frequency 5
label 14946, frequency 13
label 14950, frequency 7
label 14957, frequency 22
label 14958, frequency 3
label 14964, frequency 210
label 14976, frequency 3
label 14979, frequency 6
label 14985, frequency 11
label 14996, frequency 6
label 14998, frequency 105
label 15003, frequency 13
label 15006, frequency 49
label 15011, frequency 4
label 15017, frequency 8
label 15019, frequency 15
label 15021, frequency 4
label 15031, frequency 9
label 15034, frequency 21
label 15035, frequency 14
label 15043, frequency 5
label 15045, frequency 3
label 15048, frequency 21
label 15062, frequency 3
label 15068, frequency 14
label 15082, frequency 4
label 15094, frequency 10
label 15096, frequency 21
label 15108, frequency 9
label 15121, frequency 3
label 15130, frequency 4
label 15142, frequency 15
label 15154, frequency 161
label 15156, frequency 12
label 15161, frequency 12
label 15163, frequency 21
label 15167, frequency 209
label 15169, frequency 7
label 15179, frequency 43
label 15181, frequency 10
label 15205, frequency 5
label 15221, frequency 13
label 15229, frequency 10
label 15234, frequency 47
label 15235, frequency 7
label 15242, frequency 15
label 15247, frequency 5
label 15250, frequency 16
label 15260, frequency 11
label 15265, frequency 10
label 15276, frequency 83
label 15283, frequency 13
label 15304, frequency 462
label 15347, frequency 8
label 15356, frequency 7
label 15373, frequency 14
label 15379, frequency 11
label 15381, frequency 10
label 15399, frequency 17
label 15402, frequency 4
label 15423, frequency 8
label 15427, frequency 6
label 15435, frequency 10
label 15439, frequency 24
label 15449, frequency 10
label 15459, frequency 4
label 15469, frequency 42
label 15476, frequency 3
label 15479, frequency 7
label 15482, frequency 9
label 15488, frequency 29
label 15501, frequency 3
label 15506, frequency 4
label 15519, frequency 3
label 15526, frequency 10
label 15537, frequency 22
label 15545, frequency 3
label 15547, frequency 16
label 15562, frequency 6
label 15580, frequency 15
label 15601, frequency 5
label 15608, frequency 3
label 15609, frequency 9
label 15613, frequency 31
label 15618, frequency 4
label 15625, frequency 4
label 15630, frequency 4
label 15631, frequency 10
label 15652, frequency 43
label 15653, frequency 3
